YEAR,CAPSITE,HABITAT,CAPDATE,MANIPULATED,BNDCREW,CAPTIME,SPECIES,LOCATION,BAND,COLOR,AGE,SEX,CAPMAS,CAPFAT,CAPBM,CAPBMS,BILLEN,BILLWID,BILLDEP,WING,TARSUS,TAIL,FTHCOL,BLOOD,FECAL,BANDER,CP,BP,BODY MOLT,FF MOLT,MOLT LIMIT,CYCLE CODE,TAG TYPE,TAG NUM,STATUS CODE,NOTES,HEMLEN,TOTLEN,BLOOD NOTES,DEPDAT,DEPTIME
2010,LII,L,18-Nov-10,N,AMRE,850,AMRE,J-7,2550-39335,"K,A/O",AHY,F,7.3,T,1,NA,6.97,3.64,2.84,57.5,17.01,52.00,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,930,AMRE,NA,2550-39336,"_,A",AHY,M,7.1,0,2,NA,6.84,3.27,2.68,60.5,17.34,55.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,1015,AMRE,J-7,2550-39337,"A,M/R",AHY,F,7.7,HT,2,NA,6.35,3.89,2.70,60.0,17.47,56.00,N,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,1145,AMRE,J-7,2550-39338,"G/A,M",HY,M,7.6,0,1,NA,6.14,4.14,2.71,60.0,17.41,55.50,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,1230,AMRE,L-9,2550-39339,"G/A,B",HY,M,7.5,0,2,NA,6.69,3.66,2.55,59.5,17.54,56.00,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,1300,AMRE,K-7.5,2550-39340,"G,K/A",AHY,F,7.5,0,2,NA,5.96,3.74,2.81,59.0,17.34,58.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/4 TUBE,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,700,AMRE,J.5-9,2310-31553,"A/O,Y",AHY,F,7.3,0,2,NA,6.24,4.05,2.68,60.0,16.49,56.00,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,730,AMRE,K-10,2550-39341,"W/G,A",HY,M,7.0,0,1,NA,6.72,3.50,2.55,60.0,16.20,56.00,Y,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,920,AMRE,L-6.5,2550-39342,"R/K,A",HY,M,7.5,0,2,NA,6.74,NA,NA,59.0,17.41,56.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,1017,AMRE,L-10,2550-39343,"A/K,O",AHY,F,7.1,0,1,NA,6.47,NA,NA,56.0,17.14,54.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,1110,AMRE,L-7.5,2550-39344,"K/A,W",HY,M,7.7,LT,1,NA,6.33,3.77,2.84,61.0,17.74,59.00,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,1210,AMRE,K-7.5,2550-39345,"B,R/A",AHY,F,8.0,HT,2,NA,6.35,3.69,2.85,61.0,17.78,57.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,19-Nov-10,N,AMRE,1310,AMRE,K.5-10,2550-39346,"K,M/A",AHY,F,7.5,T,1,NA,6.69,3.49,3.18,58.0,16.42,57.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,20-Nov-10,N,AMRE,926,AMRE,I-10,2550-39347,"B,K/A",AHY,F,7.3,LT,2,NA,6.83,3.51,2.73,59.0,17.08,54.50,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,21-Nov-10,N,AMRE,757,AMRE,L-10,2550-39346,"K,M/A",AHY,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP FROM THIS WEEK,NA,NA,,NA,NA
2010,LII,L,21-Nov-10,N,AMRE,NA,AMRE,I-7,2550-39348,"A,Y",HY,M,7.4,0,1,NA,7.10,4.35,3.01,61.0,17.00,55.00,N,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,Def RIGHT FOOT,NA,NA,,NA,NA
2010,LII,L,21-Nov-10,N,AMRE,910,AMRE,I-7,2550-39349,"O/R,A",AHY,F,7.6,0,2,NA,7.68,4.06,2.62,60.0,17.87,58.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,21-Nov-10,N,AMRE,1010,AMRE,H-9,2550-39350,"A/M,M",AHY,F,6.9,LT,2,NA,6.36,3.37,2.90,56.5,16.23,54.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,21-Nov-10,N,AMRE,1100,AMRE,H-9,2550-40102,"Y/O,A",ASY,F,7.0,0,1,NA,6.47,NA,NA,57.0,16.89,54.00,Y,Y,N,MRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,830,AMRE,E-8.5,2500-39354,"K,R/A",AHY,F,6.9,HT,2,NA,6.95,NA,NA,56.0,16.81,53.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,700,AMRE,E-8,2550-39351,"Y/K,A",HY,M,6.8,0,2,NA,6.83,4.02,2.73,60.5,17.20,55.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,800,AMRE,D.5-9,2550-39352,"O/Y,A",AHY,F,6.7,0,2,NA,6.18,3.99,2.74,58.5,17.16,56.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,830,AMRE,E-8,2550-39353,"M/G,A",HY,M,6.9,LT,1,NA,6.39,NA,NA,60.0,16.80,54.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,830,AMRE,E-8,2550-39355,"W,M/A",HY,M,7.5,0,2,NA,6.62,NA,NA,62.0,17.77,57.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEX?,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,830,AMRE,D.5-9,2550-39356,"B/A, B",HY,F,6.9,0,1,NA,6.66,NA,NA,60.0,16.60,58.00,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,AGE?,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,1110,AMRE,E-8,2550-39357,"Y/G, A",HY,M,7.6,0,2,NA,6.63,3.78,2.90,59.0,18.85,54.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,22-Nov-10,N,AMRE,1140,AMRE,E-8,2550-39358,"O, A/B",AHY,F,6.9,0,1,NA,6.39,3.92,2.73,59.0,17.36,54.00,Y,Y,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIIP,L,22-Nov-10,Y,AMRE,930,AMRE,R-2,2570-44470,"A/G,R",AHY,F,7.2,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSING RIGHT FOOT ""CHANGED TO A/G,R"" -RZ",NA,NA,,NA,NA
2010,LIIP,L,22-Nov-10,Y,AMRE,1030,AMRE,R-2,2570-44482,"M/O,A",AHY,F,7.0,0,1,NA,6.48,4.02,2.79,57.0,16.81,54.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""CHANGED TO P/O,A"" - RZ",NA,NA,,NA,NA
2010,LIIP,L,22-Nov-10,Y,AMRE,1102,AMRE,R-2,2570-44483,"_,A",HY,M,7.1,T,2,NA,7.05,3.77,2.79,60.0,18.06,56.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIIP,L,22-Nov-10,Y,AMRE,1110,AMRE,R-2,2570-44484,"A,_",AHY,M,7.2,LT,1,NA,6.54,3.98,2.82,62.0,16.61,55.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LI,L,23-Nov-10,N,AMRE,1247,AMRE,B-8,2570-44339,"O,A/Y",AHY,F,6.9,LT,1,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,24-Nov-10,N,AMRE,715,AMRE,X-5,2570-44485,"_,A",AHY,F,6.8,0,0,NA,6.57,3.41,2.71,60.0,17.04,53.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,24-Nov-10,N,AMRE,854,AMRE,X.5-5,2570-44486,"B,Y/A",HY,F,6.8,0,0,NA,7.17,3.95,2.76,58.0,16.84,53.50,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""CHANGED FROM -,A"" -RZ",NA,NA,,NA,NA
2010,LIR,L,24-Nov-10,N,AMRE,856,AMRE,X.5-5,2570-44487,"_,A",HY,F,6.7,0,0,NA,6.66,3.03,2.90,60.5,16.39,59.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,24-Nov-10,N,AMRE,1005,AMRE,W-5,2570-44488,"_,A",AHY,M,6.7,LT,1,NA,6.48,3.76,2.55,62.5,17.13,56.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,24-Nov-10,N,AMRE,1045,AMRE,X.5-4.5,2570-44489,"G,K/A",HY,M,7.4,LT,1,NA,6.42,3.65,2.70,62.0,16.59,55.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""CHANGED FROM -,A"" -RZ",NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,822,AMRE,Y-5,2570-44445,"A/G,W",AHY,F,6.4,0,1,NA,NA,NA,NA,NA,NA,NA,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,750,AMRE,X.5-4,2570-44490,"_,A",AHY,F,6.1,0,0,NA,6.70,3.83,2.92,58.0,16.44,52.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,824,AMRE,W.5-5.5,2570-44491,"_,A",AHY,F,6.7,0,0,NA,7.08,3.87,3.04,61.0,16.28,53.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,825,AMRE,W.5-5.5,2570-44492,"_,A",HY,F,7.1,LT,1,NA,6.95,3.93,2.51,61.0,17.26,55.50,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,1028,AMRE,X.5-4.5,2570-44493,"_,A",HY,M,7.1,0,1,NA,6.49,3.73,2.73,61.0,17.44,57.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIR,L,25-Nov-10,N,AMRE,1121,AMRE,X.5-5,2570-44494,"_,A",HY,F,6.9,LT,1,NA,7.12,4.28,2.82,56.0,17.00,53.00,Y,N,N,MTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIX,L,26-Nov-10,N,AMRE,905,AMRE,P-7,2570-44495,"_,A",AHY,F,7.0,LT,1,NA,6.55,3.76,2.34,61.5,16.39,55.50,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIX,L,26-Nov-10,N,AMRE,1014,AMRE,P-8,2570-44496,"_,A",AHY,F,7.1,0,1,NA,7.25,3.92,3.85,59.0,17.06,53.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIX,L,27-Nov-10,N,AMRE,710,AMRE,P-8,2530-12033,"A,Y/G",AHY,F,7.2,LT,1,NA,6.29,3.95,3.02,61.5,16.50,55.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LIX,L,27-Nov-10,N,AMRE,835,AMRE,P-7,2570-44497,"_,A",HY,F,6.5,LT,1,NA,66.60,4.10,2.59,57.0,15.95,50.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MM,M,27-Nov-10,N,AMRE,1413,AMRE,A-2,2570-44498,"O/A,K",HY,F,6.9,LT,1,NA,6.26,4.00,2.68,60.5,16.79,56.00,Y,N,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,28-Nov-10,N,AMRE,1120,AMRE,L-8,2550-40031,"M,Y/A",HY,F,6.3,LT,1,NA,7.12,4.14,2.78,58.0,16.16,51.00,Y,Y,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,28-Nov-10,N,AMRE,1224,AMRE,L.5-7.5,2550-40032,"B/K,A",HY,F,6.8,LT,1,NA,6.39,3.94,2.54,57.0,16.55,54.50,Y,Y,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,28-Nov-10,N,AMRE,925,AMRE,L-8.5,2550-44499,"K/Y,A",HY,M,7.0,0,1,NA,6.71,3.98,2.71,60.0,17.33,54.00,Y,Y,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,28-Nov-10,N,AMRE,830,AMRE,L.5-7.5,2570-44465,"A,W/K",AHY,F,6.8,LT,1,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,LMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,1000,NOWA,I-6-S,2391-69103,"_,A",SY,U,13.6,1,1,NA,9.23,3.13,3.46,69.0,19.61,49.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,26.15,63.09,,,
2010,LII,L,17-Jan-10,N,LTREB,1120,AMRE,K-10-S,2410-79043,"Y/G,A",ASY,F,6.8,T,1,NA,6.17,3.52,2.56,59.0,17.77,56.50,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.84,69.04,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,1300,AMRE,I-10-N,2410-79156,"R,R/A",ASY,F,6.0,LT,1,NA,6.47,3.57,2.51,59.5,16.43,57.50,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,R BAND ON RIGHT OVER TOES REMOVED AND REPLACED; BIRD APPEARED TO HAVE USE OF FOOT.,20.41,44.78,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,1200,AMRE,NA,2550-39574,"O/A,O",ASY,F,6.3,0,1,NA,6.49,3.77,2.75,58.5,16.38,52.00,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/4 TUBE,8.67,18.66,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,720,AMRE,K-10-S,2570-44305,"M/A,R",SY,F,6.4,LT,1,NA,6.80,3.79,2.78,58.0,17.15,56.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27.71,58.87,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,1120,PRAW,J-8-S,2570-44306,"_,A",SY,F,6.4,T,2,NA,7.07,2.79,2.98,52.0,18.01,48.5,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30.53,66.81,,,
2010,LII,L,17-Jan-10,N,LTREB,1300,AMRE,K-6-S,2570-44307,"G,A/W",SY,F,6.6,0,2,NA,6.54,3.49,2.84,57.5,17.29,53.50,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30.79,69.88,,NA,NA
2010,LII,L,17-Jan-10,N,LTREB,1040,BAWW,I-10-N,2590-82326,"Y/A,W",SY,M,10.9,1,2,NA,10.27,3.22,3.38,68.0,17.54,50.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOLTING FEW BREAST FEATHERS,31.30,70.08,,,
2010,LII,L,17-Jan-10,N,LTREB,1000,JAOR,K-10-S,SMBC-1120,"_,A",SY,M,41.2,HT,NA,NA,NA,NA,NA,98.0,24.10,85.0,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,720,JWEV,I-6-S,SMBC-256,"_,A",ASY,U,8.9,HT,NA,NA,NA,NA,NA,54.5,20.00,47.0,Y,Y,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,27.89,63.86,,,
2010,LII,L,17-Jan-10,N,LTREB,840,JATO,I-10-S,SMBC-257,"_,A",U,U,6.4,0,NA,NA,NA,NA,NA,45.5,13.94,35.5,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,720,YSGR,J-8-N,SMBC-547,"_,A",U,F,11.2,LT,NA,NA,NA,NA,NA,60.5,16.83,44.0,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,720,YSGR,K-10-S,SMBC-548,"_,A",ASY,M,11.5,LT,NA,NA,NA,NA,NA,63.0,17.02,43.0,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,800,YSGR,I-10-N,SMBC-549,"_,A",U,F,12.1,LT,NA,NA,NA,NA,NA,60.5,15.59,43.5,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,840,YSGR,J-8-S,SMBC-550,"_,A",ASY,M,11.9,LT,NA,NA,NA,NA,NA,64.0,16.98,46.0,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,920,YSGR,K-6-S,SMBC-551,"_,A",ASY,F,12.7,LT,NA,NA,NA,NA,NA,62.0,16.66,45.5,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,17-Jan-10,N,LTREB,1200,YSGR,J-8-N,SMBC-552,"_,A",ASY,M,11.6,LT,NA,NA,NA,NA,NA,63.5,16.83,44.5,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,PROBABLE CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1000,OVEN,K-10-E,2391-69104,"_,A",SY,U,20.1,HT,1,NA,8.77,3.73,4.05,72.0,22.49,52.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30.76,70.82,,,
2010,LII,L,18-Jan-10,N,LTREB,1120,AMRE,K-10-W,2410-79097,"Y/A,W",ASY,F,6.6,T,2,NA,6.33,3.48,2.72,59.0,17.21,53.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,21.07,44.75,,NA,NA
2010,LII,L,18-Jan-10,N,LTREB,840,AMRE,K-10-E,2570-44308,"R,K/A",SY,F,6.6,0,1,NA,6.67,3.98,2.74,58.5,16.85,55.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,33.53,70.39,,NA,NA
2010,LII,L,18-Jan-10,N,LTREB,1000,PRAW,J-8-W,2570-44309,"A,_",ASY,M,7.2,0,2,NA,8.07,2.93,2.90,58.5,17.67,59.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,ABOUT 1/4 TUBE,4.01,9.93,,,
2010,LII,L,18-Jan-10,N,LTREB,1120,PRAW,I-6-W,2570-44310,"_,A",SY,M,6.8,T,2,NA,7.13,2.61,2.72,53.0,17.33,49.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,23.95,57.41,,,
2010,LII,L,18-Jan-10,N,LTREB,1200,PRAW,I-6-W,2570-44311,"_,A",SY,F,7.3,HT,2,NA,7.41,2.77,2.88,53.0,18.18,49.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,31.73,66.32,,,
2010,LII,L,18-Jan-10,N,LTREB,1200,BAWW,K-10-E,2590-82327,"W,M/A",SY,F,10.7,1,2,NA,9.24,2.84,3.25,65.0,17.20,51.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOLTING IN FACE AND BREAST.  COLLECTED RIGHT R4,31.44,67.04,,,
2010,LII,L,18-Jan-10,N,LTREB,1120,JAOR,K-10-W,SMBC-1121,"_,A",ASY,F,39.2,1,NA,NA,NA,NA,NA,97.0,24.23,83.0,Y,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,800,BANA,K-6-W,SMBC-258,"_,A",U,U,9.3,1,NA,NA,NA,NA,NA,54.5,16.56,35.0,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,840,BANA,J-8-E,SMBC-259,"A,_",U,U,9.5,2,NA,NA,NA,NA,NA,60.0,16.90,39.0,Y,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1040,BANA,K-6-W,SMBC-260,"_,A",SY ,U,8.0,1,NA,NA,NA,NA,NA,51.5,16.35,32.5,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1040,BANA,K-6-W,SMBC-261,"_,A",U,U,9.4,2,NA,NA,NA,NA,NA,55.5,16.96,35.0,Y,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1200,BANA,I-6-W,SMBC-262,"_,A",U,U,8.6,2,NA,NA,NA,NA,NA,55.0,16.26,33.5,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1040,YSGR,I-10-E,SMBC-553,"_,A",ASY,F,11.7,LT,NA,NA,NA,NA,NA,64.5,16.16,44.0,Y,N,N,MRH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,LII,L,18-Jan-10,N,LTREB,1230,GABU,I-6-E,SMBC-926,"_,A",SY,U,23.7,T,NA,NA,NA,NA,NA,72.0,18.64,64.0,Y,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BP/CP,,,,,
2010,MII,M,19-Jan-10,N,LTREB,830,NOWA,D-9-S,1831-95558,"_,A",ASY,U,16.5,1,2,NA,NA,NA,NA,74.5,NA,51.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,18.25,41.94,,,
2010,MII,M,19-Jan-10,N,LTREB,830,OVEN,F-9-S,2391-69105,"_,A",U,U,17.7,LT,2,NA,8.13,3.75,3.89,79.0,21.91,58.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,21.32,50.49,,,
2010,MII,M,19-Jan-10,N,LTREB,830,NOWA,F-9-N,2391-69106,"_,A",ASY,U,16.4,T,1,NA,9.71,3.10,3.45,76.0,21.84,53.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,32.68,68.56,,,
2010,MII,M,19-Jan-10,N,LTREB,830,NOWA,D-9-N,2391-69107,"_,A",ASY,U,17.2,1,1,NA,10.49,3.29,3.54,74.0,20.78,53.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,32.89,66.30,,,
2010,MII,M,19-Jan-10,N,LTREB,1030,NOWA,E-8-S,2391-69108,"_,A",SY,U,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP SAME DAY,,,,,
2010,MII,M,19-Jan-10,N,LTREB,910,NOWA,F-9-N,2391-69108,"_,A",SY,U,14.5,HT,2,NA,9.86,3.18,3.45,69.0,21.74,50.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30.80,67.31,,,
2010,MII,M,19-Jan-10,N,LTREB,950,NOWA,E-8-S,2391-69109,"_,A",ASY,U,15.6,1,1,NA,9.84,3.31,3.65,73.5,20.20,51.5,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,24.49,63.67,,,
2010,MII,M,19-Jan-10,N,LTREB,1310,OVEN,A-4-N,2391-69110,"_,A",SY,U,21.4,HT,2,NA,9.68,3.92,4.08,74.5,21.48,56.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29.37,69.24,,,
2010,MII,M,19-Jan-10,N,LTREB,830,AMRE,A-4-N,2570-44312,"A,B/M",SY,M,7.0,0,1,NA,6.03,3.38,2.58,60.0,17.10,54.50,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""CHANGED FROM A/P,P"" -RZ",27.45,57.22,,NA,NA
2010,MII,M,19-Jan-10,N,LTREB,1230,AMRE,D-9-N,2570-44313,"K,A/B",SY,M,6.7,LT,1,NA,6.27,3.64,2.67,60.0,17.20,55.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13.60,33.65,,NA,NA
2010,MII,M,19-Jan-10,N,LTREB,910,BAWW,E-8-S,2590-82325,"A/B,O",SY,M,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
